duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
705134.152,6909101.0,203002.0,1532,45.0,0,45.0
675078.005,7174481.0,193725.0,1532,45.0,0,56.0
699586.499,6934492.0,201294.0,1532,45.0,0,45.0
675628.386,7169537.0,193542.0,1532,45.0,0,56.0
700410.416,6871381.0,201110.0,1532,45.0,0,45.0
675719.987,7128644.0,193847.0,1524,45.0,0,56.0
701146.176,6921369.0,201537.0,1532,45.0,0,45.0
676498.38,6986494.0,193847.0,1536,45.0,0,55.0
700153.476,6916425.0,201232.0,1532,45.0,0,45.0
676815.674,7160809.0,194274.0,1532,45.0,0,56.0
