duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
703686.562,7430401.0,203003.0,1536,45.0,0,45.0
670293.167,7740947.0,193664.0,1532,45.0,0,56.0
700744.042,7376446.0,201537.0,1536,45.0,0,45.0
670431.069,7747539.0,192505.0,1532,45.0,0,56.0
698659.894,7463970.0,201049.0,1532,45.0,0,45.0
662193.173,8028971.0,190246.0,1536,45.0,0,58.0
701458.618,7371136.0,201477.0,1536,45.0,0,45.0
671019.649,7731426.0,192565.0,1532,45.0,0,57.0
701217.73,7367656.0,201843.0,1536,45.0,0,45.0
671723.358,7718426.0,192688.0,1536,45.0,0,56.0
