duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
480911100.805,8463938415.0,135760516.0,7808,45.0,0,89.0
489409407.555,8971123946.0,138149365.0,7808,45.0,0,89.0
469461072.059,8581898745.0,132527981.0,7836,45.0,0,89.0
475066164.453,8638596598.0,134118492.0,7784,45.0,0,88.0
484288545.758,8823458246.0,136712297.0,7828,45.0,0,88.0
469882154.623,8538740104.0,132657009.0,7764,45.0,0,89.0
473778286.396,8479605672.0,133751794.0,7824,45.0,0,89.0
480287542.797,8416029175.0,135587239.0,7780,45.0,0,89.0
470781145.239,8528424944.0,132915187.0,7772,45.0,0,88.0
468021328.668,8526443261.0,132069119.0,7776,45.0,0,89.0
