duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
366038330.394,6495957370.0,103390910.0,8384,45.0,0,89.0
361919057.799,6499925987.0,101996931.0,8444,45.0,0,89.0
365265522.95,6428891928.0,103161174.0,8424,45.0,0,89.0
363684663.497,6427307643.0,102729778.0,8328,45.0,0,89.0
367325567.105,6403620692.0,103747782.0,8360,45.0,0,89.0
365784842.328,6405618124.0,103319255.0,8300,45.0,0,89.0
372090691.87,6482015205.0,105095861.0,8440,45.0,0,89.0
362529019.611,6551420484.0,102401228.0,8348,45.0,0,89.0
364623418.154,6507414066.0,102991801.0,8356,45.0,0,89.0
378001811.286,6513153981.0,106714326.0,8384,45.0,0,89.0
