duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
430008484.552,7387118357.0,122500053.0,8972,45.0,0,89.0
428426965.316,7471897498.0,126052107.0,8940,45.0,0,89.0
421901184.412,7590194924.0,120670589.0,8912,45.0,0,89.0
422537805.547,7633229482.0,121126766.0,8940,45.0,0,89.0
435129980.903,7938302066.0,123958118.0,8796,45.0,0,89.0
429189851.044,7149238778.0,122272941.0,8892,45.0,0,89.0
443069221.2,7408602189.0,126205488.0,8964,45.0,0,89.0
430183048.939,7459506843.0,122555411.0,8884,45.0,0,89.0
450023575.31,7439435179.0,128200233.0,8856,45.0,0,88.0
431929881.012,7402840790.0,122990102.0,8976,45.0,0,89.0
