duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5382577.377,147046316.0,2493646.0,632240,45.0,0,72.0
5404348.569,145731317.0,2513543.0,634220,45.0,0,73.0
5281018.178,147344410.0,2486444.0,632688,45.0,0,72.0
5195849.637,139209178.0,2459283.0,631884,45.0,0,71.0
5345565.142,143465698.0,2515924.0,632428,45.0,0,72.0
5209221.356,143799558.0,2457270.0,631524,45.0,0,72.0
5240756.108,143216003.0,2481805.0,632408,45.0,0,71.0
5492173.661,146521963.0,2535211.0,633172,45.0,0,74.0
5421073.516,149937971.0,2524103.0,632396,45.0,0,75.0
5333447.714,146366447.0,2506524.0,632572,45.0,0,72.0
