duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5065784.091,136587175.0,2369928.0,639492,45.0,0,71.0
5066602.911,134951559.0,2372125.0,638440,45.0,0,73.0
5086893.404,136373918.0,2420832.0,635832,45.0,0,71.0
5160259.193,138292248.0,2411614.0,636208,45.0,0,71.0
5122188.46,137712965.0,2392511.0,636368,45.0,0,73.0
5177366.017,138854869.0,2402520.0,637144,45.0,0,71.0
5112310.928,136489458.0,2390863.0,636156,45.0,0,71.0
5054661.228,137056839.0,2399530.0,639340,45.0,0,72.0
5093209.711,135389790.0,2398492.0,637188,45.0,0,72.0
5083675.265,136305316.0,2393610.0,636152,45.0,0,72.0
