duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5189259.035,138101637.0,2404962.0,635036,45.0,0,72.0
5199428.35,138910411.0,2427301.0,633696,45.0,0,71.0
5153878.016,137418166.0,2403070.0,634144,45.0,0,71.0
5033944.121,134848593.0,2374262.0,635800,45.0,0,72.0
5079078.582,134065392.0,2395441.0,636316,45.0,0,70.0
5075985.491,136291765.0,2392206.0,636436,45.0,0,73.0
5158999.176,137912550.0,2394037.0,689508,45.0,0,71.0
5138696.095,134577353.0,2413812.0,635616,45.0,0,72.0
5139207.983,135956989.0,2408746.0,634992,45.0,0,70.0
5188978.54,139534067.0,2429498.0,635748,45.0,0,70.0
