duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
6499751.458,217136224.0,4376881.0,481704,45.0,0,80.0
6305121.486,217847770.0,3828481.0,481764,45.0,0,80.0
6343434.069,219865099.0,4216237.0,483668,45.0,0,80.0
6214160.101,216768794.0,4077566.0,484564,45.0,0,81.0
6175372.615,214444581.0,4370228.0,482600,45.0,0,81.0
6196274.885,215729550.0,4231739.0,485552,45.0,0,82.0
6353738.93,221207930.0,4454761.0,483228,45.0,0,80.0
6636314.531,231996599.0,4173390.0,483428,45.0,0,80.0
6041411.757,204622035.0,4175526.0,483872,45.0,0,81.0
6256616.943,217656608.0,3928396.0,483920,45.0,0,80.0
