duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
6291849.249,206604391.0,4006826.0,939300,45.0,0,80.0
6090853.953,210215038.0,4007863.0,939172,45.0,0,80.0
6469536.956,225172580.0,3982046.0,939728,45.0,0,80.0
6142199.495,211274056.0,3776358.0,938684,45.0,0,79.0
7102914.723,248299657.0,4291188.0,938916,45.0,0,81.0
6450012.15,221783124.0,4070058.0,939400,45.0,0,79.0
6426113.812,223641212.0,3976003.0,940344,45.0,0,80.0
6464058.235,222464946.0,4068898.0,938860,45.0,0,79.0
6619848.039,225949372.0,3870962.0,940344,45.0,0,79.0
6151734.192,210568858.0,3894522.0,940396,45.0,0,81.0
