duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
6484937.295,215712644.0,4089711.0,482612,45.0,0,80.0
6236962.227,216659175.0,4086598.0,484612,45.0,0,80.0
6125716.556,212772039.0,4097462.0,482660,45.0,0,79.0
6183036.533,214115174.0,4072866.0,484192,45.0,0,82.0
6220344.666,216281856.0,4106130.0,485352,45.0,0,80.0
6171967.792,215583616.0,4198292.0,485948,45.0,0,80.0
6037342.095,210255077.0,3914419.0,483188,45.0,0,81.0
6177233.944,214878295.0,4170888.0,484040,45.0,0,80.0
6112426.211,213141300.0,3974660.0,484412,45.0,0,82.0
6216764.608,214597900.0,4096852.0,485908,45.0,0,81.0
