duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
119310.094,1314694.0,168640.0,127892,45.0,0,61.0
131716.427,1153317.0,172790.0,127892,45.0,0,45.0
117683.037,1239072.0,168701.0,128020,45.0,0,45.0
117452.127,1220395.0,171814.0,128100,45.0,0,45.0
117499.254,1223508.0,171997.0,127892,45.0,0,45.0
116866.582,1223385.0,172058.0,128040,45.0,0,45.0
118837.099,1217648.0,168396.0,127888,45.0,0,45.0
117707.566,1219113.0,167724.0,128072,45.0,0,45.0
117006.977,1221616.0,170348.0,128076,45.0,0,45.0
117541.052,1241025.0,167480.0,128068,45.0,0,53.0
