duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2279298.384,86426475.0,708128.0,84404,45.0,0,74.0
2263614.232,86752036.0,706907.0,84600,45.0,0,74.0
2236651.344,85625513.0,695738.0,84432,45.0,0,74.0
2225955.357,85388209.0,692442.0,84448,45.0,0,74.0
2240520.995,86052453.0,696531.0,84472,45.0,0,74.0
2273313.692,86219445.0,706236.0,84536,45.0,0,74.0
2223365.143,85037624.0,691893.0,84468,45.0,0,74.0
2242927.5,85990136.0,700499.0,84508,45.0,0,74.0
2246973.157,86132897.0,698485.0,84356,45.0,0,74.0
2252540.907,86023095.0,702329.0,84420,45.0,0,74.0
