duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2290987.832,88265094.0,706724.0,84736,45.0,0,76.0
2196125.635,84389371.0,679259.0,85276,45.0,0,75.0
2181240.37,83986358.0,674559.0,84916,45.0,0,75.0
2187968.964,84202971.0,677183.0,85156,45.0,0,75.0
2193690.349,84367460.0,679442.0,86760,45.0,0,75.0
2186263.409,83920439.0,676512.0,85164,45.0,0,75.0
2192157.308,84121245.0,679320.0,87744,45.0,0,75.0
2189907.196,84163908.0,677062.0,85324,45.0,0,75.0
2332102.212,89559342.0,719175.0,85756,45.0,0,76.0
2187213.89,84059721.0,676329.0,85292,45.0,0,75.0
