duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
25483293.354,403372259.0,7305828.0,1656,45.0,0,81.0
25466744.804,404268069.0,7305889.0,1652,45.0,0,81.0
25476226.47,402772162.0,7309308.0,1652,45.0,0,78.0
25468306.37,402910223.0,7303387.0,1652,45.0,0,78.0
25470507.548,403417363.0,7300579.0,1652,45.0,0,81.0
25486169.077,406675167.0,7307599.0,1656,45.0,0,78.0
25489067.987,402175972.0,7310040.0,1656,45.0,0,78.0
25475048.095,401722727.0,7308698.0,1656,45.0,0,78.0
25473672.231,402929755.0,7304607.0,1656,45.0,0,78.0
25469292.468,403375310.0,7300335.0,1656,45.0,0,78.0
