duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
27570006.923,435948224.0,7901347.0,1656,45.0,0,80.0
27571293.851,435863752.0,7902384.0,1656,45.0,0,80.0
27651906.683,445726825.0,7953105.0,1656,45.0,0,78.0
27589994.23,437314860.0,7913126.0,1652,45.0,0,77.0
27642508.896,435080857.0,7924662.0,1656,45.0,0,77.0
27651377.909,434850937.0,7923930.0,1656,45.0,0,77.0
27577548.246,432922415.0,7902629.0,1656,45.0,0,77.0
27584943.848,431628656.0,7908549.0,1652,45.0,0,78.0
27579629.594,435390975.0,7910624.0,1656,45.0,0,77.0
27568890.476,432262748.0,7904704.0,1656,45.0,0,76.0
