duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
28133653.703,449773507.0,8070475.0,1656,45.0,0,77.0
28134023.392,449009287.0,8065653.0,1660,45.0,0,78.0
28128403.018,448736400.0,8060283.0,1656,45.0,0,77.0
28118540.428,449714181.0,8058146.0,1656,45.0,0,77.0
28123574.813,449956856.0,8066264.0,1660,45.0,0,80.0
28117503.786,449009105.0,8064554.0,1656,45.0,0,77.0
28135765.178,446991165.0,8066325.0,1660,45.0,0,77.0
28143574.395,451647221.0,8065409.0,1660,45.0,0,78.0
28139981.939,453223083.0,8070780.0,1660,45.0,0,80.0
28125841.531,451782962.0,8067302.0,1660,45.0,0,79.0
