duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1016800.139,27243582.0,313659.0,45308,45.0,0,65.0
1009645.114,27821706.0,315978.0,45344,45.0,0,66.0
1014156.414,27497244.0,311462.0,45292,45.0,0,65.0
1003676.262,26855583.0,309203.0,45480,45.0,0,64.0
1012762.694,27275199.0,310546.0,45488,45.0,0,64.0
1023552.766,27796621.0,314208.0,45476,45.0,0,64.0
1023665.392,27225578.0,313964.0,45344,45.0,0,64.0
1013094.705,27737111.0,311401.0,45416,45.0,0,66.0
1019869.889,26264460.0,312987.0,45476,45.0,0,66.0
1007923.986,27981679.0,309875.0,45532,45.0,0,64.0
