duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1009359.448,27959645.0,308532.0,47524,45.0,0,64.0
1006743.254,28272328.0,307250.0,47532,45.0,0,65.0
1005351.601,27063835.0,307739.0,47452,45.0,0,66.0
1010190.257,27171134.0,308471.0,47376,45.0,0,65.0
1015484.03,27489432.0,308959.0,47256,45.0,0,64.0
1008294.261,27455130.0,307373.0,47616,45.0,0,65.0
995087.221,27971913.0,302917.0,47392,45.0,0,64.0
1004106.894,28507313.0,306029.0,47504,45.0,0,65.0
1004531.198,27469595.0,308348.0,47264,45.0,0,66.0
1020246.8,27641714.0,312255.0,47560,45.0,0,65.0
