duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1007840.675,28230274.0,309813.0,47900,45.0,0,67.0
1006023.825,28031240.0,308410.0,47920,45.0,0,65.0
1015178.967,28029652.0,312804.0,47944,45.0,0,66.0
1022738.763,28229420.0,316100.0,47740,45.0,0,66.0
1018858.763,28725390.0,313658.0,47932,45.0,0,68.0
1009348.75,28635059.0,309448.0,47916,45.0,0,64.0
1004611.044,28358021.0,309875.0,47948,45.0,0,65.0
998630.862,28381458.0,305969.0,48104,45.0,0,65.0
1013685.093,28687426.0,313598.0,48048,45.0,0,65.0
1002322.86,27929250.0,308043.0,47964,45.0,0,66.0
