duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
51504723.45,1615366470.0,33687536.0,276884,45.0,0,83.0
52362774.426,1626409044.0,33975377.0,276912,45.0,0,85.0
51758804.186,1605870217.0,33587011.0,276888,45.0,0,82.0
51911966.057,1615529312.0,33732275.0,276920,45.0,0,80.0
51623907.81,1601622731.0,33561010.0,276904,45.0,0,85.0
51652217.616,1597239808.0,33677709.0,276896,45.0,0,84.0
51054979.717,1597592468.0,33465429.0,276884,45.0,0,88.0
51165271.789,1599535273.0,33650976.0,276904,45.0,0,88.0
51240607.707,1582470619.0,33454321.0,276924,45.0,0,86.0
52117499.155,1628394086.0,33828831.0,276884,45.0,0,87.0
