duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
33869697.009,1016936483.0,30227767.0,275408,45.0,0,78.0
33686727.669,1012188938.0,30516828.0,275468,45.0,0,78.0
33678328.87,1015270106.0,30147140.0,275472,45.0,0,77.0
33319172.364,1020154432.0,30284407.0,275468,45.0,0,80.0
33421391.111,1008990154.0,30122359.0,275448,45.0,0,78.0
33608391.742,1011042455.0,30113692.0,275424,45.0,0,76.0
33674782.373,1021980965.0,30355818.0,275452,45.0,0,79.0
33488090.016,1016218956.0,30245650.0,275496,45.0,0,77.0
33455333.088,1020382764.0,30149947.0,275388,45.0,0,77.0
33595713.398,1019095902.0,30610090.0,275408,45.0,0,76.0
