duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
47864746.477,1479090086.0,35646088.0,345856,45.0,0,80.0
48303694.922,1495176165.0,35908661.0,345836,45.0,0,83.0
47697078.625,1469998373.0,35560944.0,345808,45.0,0,82.0
47883792.652,1481118462.0,35708343.0,345924,45.0,0,80.0
48212020.903,1496211074.0,35843659.0,345856,45.0,0,86.0
48152463.151,1477161441.0,35609650.0,345848,45.0,0,86.0
47892489.693,1494370870.0,35917144.0,345888,45.0,0,82.0
48390974.132,1491973598.0,35917816.0,345864,45.0,0,84.0
47981296.177,1484204452.0,35710968.0,345836,45.0,0,87.0
47877219.302,1483728867.0,35784393.0,345848,45.0,0,81.0
