duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
47487297.841,1460275681.0,34362522.0,274312,45.0,0,83.0
47764124.119,1475362129.0,34552097.0,274276,45.0,0,79.0
47632407.538,1478352843.0,34358677.0,274312,45.0,0,83.0
47878023.451,1464870091.0,34284946.0,274300,45.0,0,80.0
47829945.17,1479578060.0,34358859.0,274272,45.0,0,83.0
47591738.668,1471831132.0,34424228.0,274288,45.0,0,81.0
47595358.586,1473624767.0,34466221.0,274292,45.0,0,82.0
48089093.081,1473724743.0,34302219.0,274256,45.0,0,87.0
47394920.798,1468792688.0,34420017.0,274276,45.0,0,85.0
47739558.426,1473259290.0,34476840.0,274328,45.0,0,81.0
