duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2128179.414,53115708.0,5264818.0,2420300,45.0,0,63.0
2070546.168,50188104.0,5252001.0,2128880,45.0,0,61.0
2071859.309,50938041.0,5233141.0,2129508,45.0,0,63.0
2049294.736,51215262.0,5198412.0,2129524,45.0,0,62.0
2142354.83,53647445.0,5321214.0,2393744,45.0,0,62.0
2191097.035,51918874.0,5296739.0,2353720,45.0,0,62.0
2095206.717,52122486.0,5238207.0,2268380,45.0,0,62.0
2071170.431,50221185.0,5257983.0,2129996,45.0,0,61.0
2064478.211,51066093.0,5234423.0,2133324,45.0,0,63.0
2075403.564,51132255.0,5259447.0,2133356,45.0,0,62.0
