duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2091738.214,51423391.0,5273363.0,2178828,45.0,0,61.0
2227661.716,53701767.0,5317613.0,2394960,45.0,0,62.0
2146917.19,51737233.0,5255114.0,2244028,45.0,0,61.0
2082608.492,50400261.0,5234362.0,2146440,45.0,0,61.0
2086758.278,51049491.0,5272020.0,1860316,45.0,0,62.0
2076178.499,51494436.0,5245165.0,2136500,45.0,0,60.0
2112384.187,53259569.0,5307909.0,2159256,45.0,0,62.0
2173951.976,52224049.0,5271654.0,2331272,45.0,0,61.0
2169572.728,53054186.0,5311083.0,2319764,45.0,0,62.0
2087484.043,51102835.0,5240953.0,2137300,45.0,0,61.0
