duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2531239.435,76602343.0,4488880.0,506192,45.0,0,72.0
2461450.185,76127552.0,4407947.0,505288,45.0,0,72.0
2526299.226,78071517.0,4507618.0,506128,45.0,0,72.0
2502862.107,77959517.0,4477772.0,503728,45.0,0,71.0
2530446.786,78385297.0,4517750.0,504568,45.0,0,72.0
2510438.582,78678692.0,4522510.0,507728,45.0,0,72.0
2505023.44,78937725.0,4511707.0,504252,45.0,0,72.0
2553484.121,79706461.0,4579456.0,505060,45.0,0,72.0
2480934.629,76741014.0,4447865.0,504660,45.0,0,72.0
2492658.203,78644086.0,4490101.0,504700,45.0,0,72.0
