duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2017221.148,49624140.0,5257310.0,1761896,45.0,0,63.0
2052952.821,52987047.0,5280505.0,1847984,45.0,0,62.0
2039203.787,50457818.0,5291368.0,1766440,45.0,0,62.0
2069074.646,50191156.0,5317308.0,1854528,45.0,0,62.0
1984690.391,48399839.0,5219409.0,1759012,45.0,0,61.0
2065592.679,52413318.0,5304003.0,1847880,45.0,0,63.0
2015315.599,51670888.0,5233263.0,1755740,45.0,0,65.0
2030204.699,48231688.0,5269335.0,1777408,45.0,0,61.0
2021991.558,49169125.0,5266527.0,1745700,45.0,0,63.0
2047715.363,51122550.0,5299181.0,1766976,45.0,0,64.0
