duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5011362.197,66967236.0,2751274.0,264656,45.0,0,60.0
5029394.86,66570630.0,2797661.0,264592,45.0,0,60.0
5028058.694,66730054.0,2773857.0,264656,45.0,0,60.0
4990805.568,67359935.0,2727899.0,264648,45.0,0,60.0
5004076.34,67749887.0,2739862.0,264572,45.0,0,61.0
5036280.493,67503124.0,2779717.0,264720,45.0,0,60.0
5006232.906,67210644.0,2755425.0,264636,45.0,0,60.0
5049805.496,67208751.0,2794305.0,264680,45.0,0,60.0
5015238.205,67709177.0,2788018.0,264592,45.0,0,60.0
5057213.572,67252696.0,2799371.0,264680,45.0,0,60.0
