duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5342931.289,72034666.0,2873650.0,264640,45.0,0,59.0
5354047.979,72335691.0,2868279.0,264592,45.0,0,60.0
5348738.993,71442505.0,2860771.0,264604,45.0,0,58.0
5349434.765,71630066.0,2870720.0,264684,45.0,0,60.0
5355942.89,71392883.0,2859368.0,264632,45.0,0,58.0
5356956.937,71251038.0,2856926.0,264640,45.0,0,58.0
5389043.476,72387571.0,2884698.0,264640,45.0,0,60.0
5342805.649,71980101.0,2844353.0,264684,45.0,0,60.0
5337837.58,72016844.0,2858086.0,264588,45.0,0,61.0
5370320.169,71753845.0,2874016.0,264640,45.0,0,60.0
