duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
754865.012,9294715.0,669615.0,539196,45.0,0,45.0
717713.928,9762670.0,661009.0,539392,45.0,0,58.0
749149.8,9247535.0,670774.0,539404,45.0,0,45.0
711740.0,9708227.0,658080.0,539492,45.0,0,57.0
750331.583,9004128.0,657285.0,539232,45.0,0,45.0
710312.414,9659766.0,653868.0,539128,45.0,0,57.0
749214.095,9191871.0,664976.0,539124,45.0,0,45.0
719286.738,9668494.0,658385.0,539188,45.0,0,56.0
761022.051,9183692.0,669737.0,539396,45.0,0,45.0
713615.508,9661963.0,652647.0,539208,45.0,0,56.0
