duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
981200.808,12064300.0,728697.0,516576,45.0,0,58.0
971363.813,12144684.0,740965.0,516632,45.0,0,45.0
917426.562,12711027.0,712949.0,516680,45.0,0,58.0
976008.307,12385283.0,729979.0,516656,45.0,0,45.0
826057.766,11577119.0,677183.0,516492,45.0,0,60.0
972139.712,12069549.0,735288.0,516664,45.0,0,45.0
818385.716,11538179.0,676145.0,516896,45.0,0,58.0
964167.036,12146881.0,727232.0,516660,45.0,0,45.0
813413.088,11491365.0,674070.0,516692,45.0,0,59.0
865820.12,10909945.0,696959.0,516392,45.0,0,45.0
