duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
9074609.778,155153594.0,2635369.0,33876,45.0,0,77.0
9077709.131,155350311.0,2635796.0,33948,45.0,0,76.0
9078254.16,154861725.0,2640435.0,33892,45.0,0,77.0
9070333.042,154621553.0,2636345.0,33892,45.0,0,74.0
9077904.867,154833283.0,2636102.0,33840,45.0,0,74.0
9086325.377,154934173.0,2642327.0,33880,45.0,0,74.0
9056711.876,155305572.0,2630181.0,33896,45.0,0,78.0
9070749.833,155313262.0,2634820.0,33872,45.0,0,78.0
9087531.606,154412020.0,2641717.0,33844,45.0,0,74.0
9077326.505,154840424.0,2640436.0,33872,45.0,0,74.0
