duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
7960217.319,116880072.0,2522637.0,127452,45.0,0,75.0
7921063.119,116361518.0,2510064.0,127456,45.0,0,74.0
7993708.571,117429997.0,2532281.0,127456,45.0,0,73.0
7918879.234,116250190.0,2510919.0,127448,45.0,0,73.0
7919776.91,115893747.0,2511591.0,127452,45.0,0,73.0
8014216.892,117706242.0,2538934.0,127448,45.0,0,75.0
7951534.734,115978524.0,2519037.0,127456,45.0,0,73.0
7953997.264,116598578.0,2520135.0,127448,45.0,0,75.0
7946984.348,116906866.0,2517999.0,127452,45.0,0,75.0
7956227.155,116681403.0,2520135.0,127452,45.0,0,75.0
