duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
9214868.869,139514657.0,2886772.0,127452,45.0,0,74.0
9268922.723,138422497.0,2899529.0,127452,45.0,0,74.0
9342772.324,140206612.0,2926201.0,127448,45.0,0,73.0
9233735.198,137698317.0,2889580.0,127456,45.0,0,74.0
9222155.224,138639049.0,2889641.0,127456,45.0,0,73.0
9250234.275,138409924.0,2893974.0,127456,45.0,0,74.0
9220561.208,137929823.0,2886284.0,127448,45.0,0,74.0
9220586.478,138997691.0,2889396.0,127452,45.0,0,74.0
9418453.953,140909979.0,2943168.0,127456,45.0,0,74.0
9219366.491,138160291.0,2888787.0,127456,45.0,0,74.0
