duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
7864928.387,117820377.0,2498346.0,127456,45.0,0,74.0
7905368.268,117453740.0,2509209.0,127452,45.0,0,73.0
8134232.347,121000484.0,2573785.0,127456,45.0,0,74.0
7898884.369,118149906.0,2511468.0,127448,45.0,0,75.0
7870455.907,116722785.0,2499566.0,127452,45.0,0,73.0
7882043.567,118043705.0,2505914.0,127452,45.0,0,74.0
7914750.631,117586186.0,2511834.0,127456,45.0,0,73.0
7900962.42,118401919.0,2508050.0,127452,45.0,0,76.0
7909786.421,116608589.0,2515496.0,127452,45.0,0,73.0
7906599.049,118033695.0,2509881.0,127452,45.0,0,75.0
