duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
4233363.497,57238867.0,1230892.0,39544,45.0,0,66.0
4211641.919,56737282.0,1222958.0,39536,45.0,0,65.0
4212482.236,56475685.0,1226498.0,39780,45.0,0,66.0
4216651.779,56709999.0,1224606.0,39624,45.0,0,66.0
4230690.647,57155433.0,1229001.0,39536,45.0,0,65.0
4224475.884,56726112.0,1226865.0,39588,45.0,0,64.0
4222120.044,57143042.0,1226071.0,39688,45.0,0,65.0
4221111.39,56942176.0,1225705.0,39584,45.0,0,66.0
4226964.68,56354347.0,1231809.0,39512,45.0,0,66.0
4223713.946,56497109.0,1226803.0,39704,45.0,0,65.0
