duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
4821416.994,64800127.0,1393734.0,21824,45.0,0,67.0
4802629.434,65206681.0,1388668.0,21808,45.0,0,66.0
4810951.818,65212540.0,1390805.0,21820,45.0,0,66.0
4801488.598,64878496.0,1387936.0,21828,45.0,0,67.0
4808251.448,65089799.0,1389828.0,21816,45.0,0,66.0
4803072.004,64712542.0,1388668.0,21824,45.0,0,66.0
4824479.089,64858171.0,1398251.0,21812,45.0,0,66.0
4805785.993,64955278.0,1389645.0,21812,45.0,0,66.0
4805262.116,64888322.0,1389095.0,21792,45.0,0,66.0
4811728.992,65129899.0,1391110.0,21816,45.0,0,67.0
