duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
4357713.823,60925320.0,1268796.0,36260,45.0,0,67.0
4358358.871,61283717.0,1272213.0,36564,45.0,0,67.0
4333645.259,60726834.0,1262082.0,37144,45.0,0,66.0
4354947.184,61077419.0,1268063.0,36384,45.0,0,67.0
4361510.178,61810999.0,1270139.0,37100,45.0,0,67.0
4349724.246,61436000.0,1266660.0,36184,45.0,0,67.0
4357546.783,61544825.0,1268674.0,37132,45.0,0,67.0
4363190.528,61326869.0,1269711.0,37104,45.0,0,67.0
4365030.596,61505763.0,1271359.0,36892,45.0,0,67.0
4360817.232,61434658.0,1269894.0,37112,45.0,0,66.0
