duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
4462727.848,59308381.0,1296628.0,36128,45.0,0,65.0
4503722.511,59772980.0,1308529.0,36072,45.0,0,64.0
4474159.188,59664459.0,1303952.0,36104,45.0,0,65.0
4521865.426,59886504.0,1314144.0,36120,45.0,0,66.0
4461850.697,59908050.0,1296810.0,36092,45.0,0,65.0
4461931.193,59837493.0,1296689.0,36032,45.0,0,66.0
4510650.366,60151213.0,1310849.0,36176,45.0,0,66.0
4507548.67,59650482.0,1309751.0,36032,45.0,0,64.0
4444328.656,59661041.0,1291928.0,36116,45.0,0,66.0
4514340.816,59786407.0,1315243.0,36004,45.0,0,66.0
