duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
3584620.074,54879010.0,1029844.0,9384,45.0,0,71.0
3579232.583,54134382.0,1028135.0,9352,45.0,0,71.0
3580058.424,54165267.0,1027341.0,9200,45.0,0,71.0
3586644.497,53844283.0,1029355.0,9280,45.0,0,70.0
3586013.516,53900253.0,1029538.0,9376,45.0,0,70.0
3591429.562,54672284.0,1034665.0,9280,45.0,0,71.0
3578322.146,54132918.0,1026608.0,9372,45.0,0,71.0
3577281.037,54438947.0,1026547.0,9276,45.0,0,71.0
3589107.836,54131758.0,1033749.0,9276,45.0,0,71.0
3582536.972,53826034.0,1027769.0,9208,45.0,0,70.0
