duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
3509749.28,52738939.0,1007932.0,10164,45.0,0,71.0
3499613.212,52987841.0,1004697.0,10056,45.0,0,71.0
3493669.596,52708666.0,1006711.0,10156,45.0,0,71.0
3499985.729,52703417.0,1004697.0,10152,45.0,0,70.0
3499141.002,52435230.0,1004514.0,10136,45.0,0,70.0
3494769.334,52502063.0,1007382.0,10084,45.0,0,72.0
3507147.611,52836901.0,1006833.0,10104,45.0,0,72.0
3497535.639,52670947.0,1003721.0,10168,45.0,0,72.0
3494350.161,52890917.0,1003232.0,10032,45.0,0,71.0
3519874.875,53006395.0,1010495.0,10152,45.0,0,72.0
