duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
630347.904,8721841.0,181213.0,3004,45.0,0,45.0
632957.663,9129127.0,181641.0,3028,45.0,0,65.0
713044.54,9444922.0,204955.0,3036,45.0,0,45.0
686931.842,9683752.0,197327.0,3028,45.0,0,64.0
662795.277,8963295.0,190613.0,3036,45.0,0,45.0
693836.067,9826391.0,199279.0,3028,45.0,0,64.0
635334.559,8841286.0,182556.0,3016,45.0,0,45.0
615898.013,9053810.0,176940.0,3016,45.0,0,65.0
716247.398,9457068.0,206176.0,3028,45.0,0,45.0
609931.162,8939186.0,175476.0,3032,45.0,0,65.0
