duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
658660.833,9110939.0,190063.0,3016,45.0,0,45.0
616357.38,9360632.0,176880.0,3068,45.0,0,66.0
626589.538,8772865.0,180297.0,3068,45.0,0,45.0
599617.48,9130714.0,171936.0,3028,45.0,0,66.0
660954.491,9134193.0,190002.0,3036,45.0,0,45.0
618731.144,9451148.0,177795.0,3036,45.0,0,66.0
664025.318,9194068.0,191223.0,3028,45.0,0,45.0
643408.723,9324745.0,184875.0,3028,45.0,0,64.0
625990.743,8583962.0,180115.0,3028,45.0,0,45.0
601864.294,8930764.0,173278.0,3028,45.0,0,66.0
