duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
3187902.578,44295724.0,921507.0,3156,45.0,0,67.0
3432719.132,47031557.0,991391.0,3156,45.0,0,66.0
3429017.783,47164125.0,990171.0,3076,45.0,0,66.0
3195636.299,44558357.0,922971.0,3048,45.0,0,67.0
3194860.914,44237069.0,922727.0,3148,45.0,0,65.0
3571650.314,48630918.0,1031675.0,3056,45.0,0,66.0
3199541.034,44391671.0,924192.0,3156,45.0,0,67.0
3199841.646,44177988.0,924497.0,3152,45.0,0,67.0
3222801.44,44505074.0,930906.0,3156,45.0,0,66.0
3344427.318,45757756.0,965634.0,3076,45.0,0,65.0
