duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
3265663.523,44638924.0,943967.0,3156,45.0,0,66.0
3260002.197,44429574.0,941586.0,3112,45.0,0,64.0
3260702.555,45087348.0,941892.0,3056,45.0,0,64.0
3319460.748,45859257.0,958494.0,3156,45.0,0,66.0
3434361.281,46624026.0,991697.0,2996,45.0,0,64.0
3261991.095,45000984.0,942076.0,3076,45.0,0,66.0
3265909.971,45050910.0,942869.0,3072,45.0,0,65.0
3441575.624,46569095.0,994138.0,3056,45.0,0,64.0
3269279.468,44945991.0,944333.0,3052,45.0,0,65.0
3442913.888,46784670.0,994382.0,3112,45.0,0,66.0
