duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
3251199.06,45206794.0,939450.0,3072,45.0,0,66.0
3249894.608,45236152.0,938780.0,3156,45.0,0,66.0
3248362.281,44764289.0,937985.0,3084,45.0,0,67.0
3442991.547,46989504.0,994260.0,3152,45.0,0,66.0
3251800.401,44881172.0,939206.0,3152,45.0,0,66.0
3238029.656,44954170.0,935056.0,3156,45.0,0,66.0
3241028.14,45239386.0,935971.0,3088,45.0,0,67.0
3281287.464,45755864.0,951169.0,3112,45.0,0,66.0
3438523.174,47117556.0,995725.0,3156,45.0,0,66.0
3281022.936,45303290.0,947508.0,3076,45.0,0,66.0
