duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1304522.304,24898679.0,692930.0,275308,45.0,0,68.0
1323089.568,25012753.0,700498.0,275108,45.0,0,68.0
1328409.647,25022946.0,708128.0,275404,45.0,0,67.0
1319493.904,24895932.0,707518.0,275380,45.0,0,66.0
1339939.551,24871152.0,710082.0,275164,45.0,0,66.0
1313239.347,25114255.0,692991.0,275360,45.0,0,67.0
1317809.005,24966733.0,701963.0,275392,45.0,0,66.0
1308394.453,24855772.0,702452.0,275140,45.0,0,67.0
1304810.857,25088498.0,695067.0,275384,45.0,0,68.0
1323214.344,25222958.0,707395.0,275368,45.0,0,68.0
