duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1316823.455,25096310.0,705198.0,275384,45.0,0,68.0
1286490.95,24707762.0,685667.0,275332,45.0,0,68.0
1324246.815,24831419.0,697569.0,275400,45.0,0,67.0
1304353.614,24810056.0,695005.0,275084,45.0,0,68.0
1311362.298,25011350.0,699583.0,275152,45.0,0,67.0
1322358.064,24848081.0,700865.0,275108,45.0,0,66.0
1293080.201,24948239.0,692137.0,275360,45.0,0,67.0
1329220.34,25205135.0,710570.0,275152,45.0,0,68.0
1338467.033,24942135.0,715757.0,275404,45.0,0,67.0
1338513.742,24960996.0,712522.0,275100,45.0,0,67.0
