duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1325579.926,24858823.0,704100.0,275304,45.0,0,67.0
1318538.351,24715696.0,703672.0,275104,45.0,0,67.0
1296159.539,24723142.0,697142.0,275284,45.0,0,68.0
1325440.59,24756284.0,700865.0,275148,45.0,0,68.0
1303063.66,25018918.0,700011.0,275324,45.0,0,69.0
1285869.95,24865537.0,689085.0,275104,45.0,0,69.0
1315217.533,25085995.0,700560.0,275404,45.0,0,67.0
1313239.917,25002500.0,702268.0,275112,45.0,0,67.0
1303202.038,24983761.0,682310.0,275104,45.0,0,68.0
1304603.351,24950436.0,694700.0,275360,45.0,0,68.0
